ORIGIN;DEST;DEPARTURE DATE;DEPARTURE TIME;BOOKING CLASS;FARE;DAYS TO DEPARTURE;# BOOKINGS (net)
BER;BOB;2014-01-17;1705;R;185;357;0
BER;BOB;2014-01-17;1705;R;185;200;0
BER;BOB;2014-01-17;1705;R;185;0;2
BER;BOB;2014-01-17;1705;T;75;357;0
BER;BOB;2014-01-17;1705;T;75;200;0
BER;BOB;2014-01-17;1705;T;75;15;2
BER;BOB;2014-01-17;1705;T;75;14;3
BER;BOB;2014-01-17;1705;T;75;13;6
BER;BOB;2014-01-17;1705;T;75;0;5
BER;BOB;2014-01-17;1705;V;55;357;0
BER;BOB;2014-01-17;1705;V;55;356;0
BER;BOB;2014-01-17;1705;V;55;200;0
BER;BOB;2014-01-17;1705;V;55;105;0
BER;BOB;2014-01-17;1705;V;55;57;0
BER;BOB;2014-01-17;1705;V;55;54;0
BER;BOB;2014-01-17;1705;V;55;34;1
BER;BOB;2014-01-17;1705;V;55;29;2
BER;BOB;2014-01-17;1705;V;55;28;4
BER;BOB;2014-01-17;1705;V;55;14;4
BER;BOB;2014-01-17;1705;Z;115;357;0
BER;BOB;2014-01-17;1705;Z;115;210;0
BER;BOB;2014-01-17;1705;L;65;27;3
BER;BOB;2014-01-17;1705;V;55;27;5
BER;BOB;2014-01-17;1705;R;185;210;0
BER;BOB;2014-01-17;1705;T;75;210;0
BER;BOB;2014-01-17;1705;V;55;210;0
BER;BOB;2014-01-17;1705;Z;115;200;0
BER;BOB;2014-01-17;1705;Z;115;8;1
BER;BOB;2014-01-17;1705;Z;115;7;5
BER;BOB;2014-01-17;1705;Z;115;6;8
BER;BOB;2014-01-17;1705;Z;115;4;16
BER;BOB;2014-01-17;1705;Z;115;0;15
BER;BOB;2014-01-17;1835;J;145;0;9
BER;BOB;2014-01-17;1835;B;95;11;2
BER;BOB;2014-01-17;1835;B;95;8;5
BER;BOB;2014-01-17;1835;B;95;1;3
BER;BOB;2014-01-17;1835;E;45;135;4
BER;BOB;2014-01-17;1835;E;45;54;4
BER;BOB;2014-01-17;1835;E;45;48;5
BER;BOB;2014-01-17;1835;E;45;40;5
BER;BOB;2014-01-17;1835;E;45;6;7
BER;BOB;2014-01-17;1835;I;85;12;1
BER;BOB;2014-01-17;1835;I;85;11;5
BER;BOB;2014-01-17;1835;I;85;0;3
BER;BOB;2014-01-17;1835;K;105;357;0
BER;BOB;2014-01-17;1835;J;145;357;0
BER;BOB;2014-01-17;1835;B;95;357;0
BER;BOB;2014-01-17;1835;E;45;357;0
BER;BOB;2014-01-17;1835;I;85;357;0
BER;BOB;2014-01-17;1835;J;145;200;0
BER;BOB;2014-01-17;1835;B;95;200;0
BER;BOB;2014-01-17;1835;E;45;200;2
BER;BOB;2014-01-17;1835;J;145;1;6
BER;BOB;2014-01-17;1835;I;85;1;4
BER;BOB;2014-01-17;1835;E;45;267;2
BER;BOB;2014-01-17;1835;K;105;200;0
BER;BOB;2014-01-17;1835;K;105;8;5
BER;BOB;2014-01-17;1835;L;65;357;0
BER;BOB;2014-01-17;1835;L;65;200;0
BER;BOB;2014-01-17;1835;L;65;105;0
BER;BOB;2014-01-17;1835;L;65;57;0
BER;BOB;2014-01-17;1835;L;65;28;1
BER;BOB;2014-01-17;1835;L;65;15;3
BER;BOB;2014-01-17;1835;L;65;14;3
BER;BOB;2014-01-17;1835;M;165;357;0
BER;BOB;2014-01-17;1835;M;165;200;0
BER;BOB;2014-01-17;1835;N;125;357;0
BER;BOB;2014-01-17;1835;N;125;200;0
BER;BOB;2014-01-17;1835;N;125;6;1
BER;BOB;2014-01-17;1835;N;125;5;2
BER;BOB;2014-01-17;1835;N;125;4;1
BER;BOB;2014-01-17;1835;N;125;1;1
BER;BOB;2014-01-17;1835;R;185;357;0
BER;BOB;2014-01-17;1835;R;185;210;0
BER;BOB;2014-01-17;1835;R;185;200;0
BER;BOB;2014-01-17;1835;T;75;357;0
BER;BOB;2014-01-17;1835;T;75;210;0
BER;BOB;2014-01-17;1835;T;75;200;0
BER;BOB;2014-01-17;1835;T;75;105;0
BER;BOB;2014-01-17;1835;T;75;60;0
BER;BOB;2014-01-17;1835;T;75;13;1
BER;BOB;2014-01-17;1835;T;75;12;3
BER;BOB;2014-01-17;1835;V;55;357;0
BER;BOB;2014-01-17;1835;V;55;337;1
BER;BOB;2014-01-17;1835;V;55;210;1
BER;BOB;2014-01-17;1835;V;55;200;1
BER;BOB;2014-01-17;1835;V;55;105;1
BER;BOB;2014-01-17;1835;V;55;57;0
BER;BOB;2014-01-17;1835;V;55;36;1
BER;BOB;2014-01-17;1835;V;55;35;3
BER;BOB;2014-01-17;1835;V;55;31;4
BER;BOB;2014-01-17;1835;V;55;29;5
BER;BOB;2014-01-17;2015;I;85;357;0
BER;BOB;2014-01-17;1835;T;75;61;1
BER;BOB;2014-01-17;1835;V;55;61;0
BER;BOB;2014-01-17;2015;I;85;8;4
BER;BOB;2014-01-17;2015;I;85;4;3
BER;BOB;2014-01-17;2015;I;85;1;2
BER;BOB;2014-01-17;2015;I;85;0;1
BER;BOB;2014-01-17;1835;Z;115;357;0
BER;BOB;2014-01-17;1835;Z;115;210;0
BER;BOB;2014-01-17;1835;Z;115;200;0
BER;BOB;2014-01-17;1835;Z;115;8;3
BER;BOB;2014-01-17;1835;Z;115;7;6
BER;BOB;2014-01-17;1835;Z;115;6;9
BER;BOB;2014-01-17;1835;Z;115;5;15
BER;BOB;2014-01-17;1835;Z;115;4;22
BER;BOB;2014-01-17;1835;Z;115;1;23
BER;BOB;2014-01-17;1835;Z;115;0;21
BER;BOB;2014-01-17;2015;B;95;357;0
BER;BOB;2014-01-17;2015;B;95;200;0
BER;BOB;2014-01-17;2015;B;95;4;6
BER;BOB;2014-01-17;2015;B;95;3;7
BER;BOB;2014-01-17;2015;B;95;2;8
BER;BOB;2014-01-17;2015;B;95;1;9
BER;BOB;2014-01-17;2015;B;95;0;7
BER;BOB;2014-01-17;2015;E;45;357;0
BER;BOB;2014-01-17;2015;E;45;200;0
BER;BOB;2014-01-17;2015;E;45;105;0
BER;BOB;2014-01-17;2015;E;45;40;7
BER;BOB;2014-01-17;2015;E;45;32;8
BER;BOB;2014-01-17;2015;E;45;27;10
BER;BOB;2014-01-17;2015;J;145;357;0
BER;BOB;2014-01-17;2015;J;145;200;0
BER;BOB;2014-01-17;2015;J;145;1;4
BER;BOB;2014-01-17;2015;J;145;0;7
BER;BOB;2014-01-17;2015;K;105;357;0
BER;BOB;2014-01-17;2015;K;105;200;0
BER;BOB;2014-01-17;2015;K;105;1;0
BER;BOB;2014-01-17;2015;L;65;357;0
BER;BOB;2014-01-17;2015;L;65;200;0
BER;BOB;2014-01-17;2015;L;65;14;1
BER;BOB;2014-01-17;2015;L;65;13;4
BER;BOB;2014-01-17;2015;L;65;6;6
BER;BOB;2014-01-17;2015;L;65;5;6
BER;BOB;2014-01-17;2015;M;165;357;0
BER;BOB;2014-01-17;2015;M;165;200;0
BER;BOB;2014-01-17;2015;N;125;357;0
BER;BOB;2014-01-17;2015;N;125;200;0
BER;BOB;2014-01-17;2015;N;125;5;1
BER;BOB;2014-01-17;2015;N;125;1;1
BER;BOB;2014-01-17;2015;R;185;357;0
BER;BOB;2014-01-17;2015;R;185;210;0
BER;BOB;2014-01-17;2015;R;185;200;0
BER;BOB;2014-01-17;2015;T;75;357;0
BER;BOB;2014-01-17;2015;T;75;210;0
BER;BOB;2014-01-17;2015;T;75;200;0
BER;BOB;2014-01-17;2015;T;75;42;1
BER;BOB;2014-01-17;2015;T;75;13;2
BER;BOB;2014-01-17;2015;T;75;12;3
BER;BOB;2014-01-17;2015;T;75;10;4
BER;BOB;2014-01-17;2015;T;75;8;8
BER;BOB;2014-01-17;2015;T;75;6;11
BER;BOB;2014-01-17;2015;T;75;5;18
BER;BOB;2014-01-17;2015;T;75;4;19
BER;BOB;2014-01-17;2015;T;75;0;14
BER;BOB;2014-01-17;2015;I;85;7;3
BER;BOB;2014-01-17;2015;E;45;7;9
BER;BOB;2014-01-17;2015;T;75;7;11
BER;BOB;2014-01-17;2015;E;45;104;0
BER;BOB;2014-01-17;2015;V;55;357;0
BER;BOB;2014-01-17;2015;V;55;210;0
BER;BOB;2014-01-17;2015;V;55;200;0
BER;BOB;2014-01-17;2015;V;55;105;0
BER;BOB;2014-01-17;2015;V;55;104;0
BER;BOB;2014-01-17;2015;V;55;67;1
BER;BOB;2014-01-17;2015;V;55;25;2
BER;BOB;2014-01-17;2015;V;55;16;5
BER;BOB;2014-01-17;2015;V;55;15;6
BER;BOB;2014-01-17;2015;V;55;14;7
BER;BOB;2014-01-17;2015;Z;115;357;0
BER;BOB;2014-01-17;2015;Z;115;210;0
BER;BOB;2014-01-17;2015;Z;115;200;0
BER;BOB;2014-01-17;2015;Z;115;1;0
BER;CPT;2014-01-19;955;E;49;41;1
BER;CPT;2014-01-19;955;E;49;28;1
BER;CPT;2014-01-19;955;E;49;23;3
BER;CPT;2014-01-19;955;E;49;19;5
BER;CPT;2014-01-19;955;E;49;16;8
BER;CPT;2014-01-19;955;E;49;11;10
BER;CPT;2014-01-19;955;K;109;202;0
BER;CPT;2014-01-19;955;J;149;357;0
BER;CPT;2014-01-19;955;B;99;357;0
BER;CPT;2014-01-19;955;E;49;357;0
BER;CPT;2014-01-19;955;I;89;357;0
BER;CPT;2014-01-19;955;K;109;357;0
BER;CPT;2014-01-19;955;J;149;202;0
BER;CPT;2014-01-19;955;B;99;202;0
BER;CPT;2014-01-19;955;E;49;202;0
BER;CPT;2014-01-19;955;J;149;1;1
BER;CPT;2014-01-19;955;B;99;1;0
BER;CPT;2014-01-19;955;I;89;1;0
BER;CPT;2014-01-19;955;E;49;356;0
BER;CPT;2014-01-19;955;E;49;59;0
BER;CPT;2014-01-19;955;E;49;17;7
BER;CPT;2014-01-19;955;E;49;13;9
BER;CPT;2014-01-19;955;K;109;1;0
BER;CPT;2014-01-19;955;L;69;357;0
BER;CPT;2014-01-19;955;L;69;202;0
BER;CPT;2014-01-19;955;L;69;4;6
BER;CPT;2014-01-19;955;M;169;357;0
BER;CPT;2014-01-19;955;M;169;202;0
BER;CPT;2014-01-19;955;N;129;357;0
BER;CPT;2014-01-19;955;N;129;202;0
BER;CPT;2014-01-19;955;N;129;1;0
BER;CPT;2014-01-19;955;R;189;357;0
BER;CPT;2014-01-19;955;R;189;202;0
BER;CPT;2014-01-19;955;T;79;357;0
BER;CPT;2014-01-19;955;T;79;202;0
BER;CPT;2014-01-19;955;T;79;1;4
BER;CPT;2014-01-19;955;L;69;8;2
BER;CPT;2014-01-19;955;L;69;6;3
BER;CPT;2014-01-19;955;L;69;3;8
BER;CPT;2014-01-19;955;T;79;3;1
BER;CPT;2014-01-19;955;R;189;212;0
BER;CPT;2014-01-19;955;T;79;212;0
BER;CPT;2014-01-19;955;T;79;2;6
BER;CPT;2014-01-19;630;J;149;202;0
BER;CPT;2014-01-19;630;J;149;1;3
BER;CPT;2014-01-19;955;V;59;357;0
BER;CPT;2014-01-19;955;V;59;212;0
BER;CPT;2014-01-19;955;V;59;202;0
BER;CPT;2014-01-19;955;V;59;42;0
BER;CPT;2014-01-19;955;V;59;40;1
BER;CPT;2014-01-19;955;V;59;34;4
BER;CPT;2014-01-19;955;V;59;13;7
BER;CPT;2014-01-19;955;V;59;12;9
BER;CPT;2014-01-19;955;V;59;8;11
BER;CPT;2014-01-19;955;V;59;6;9
BER;CPT;2014-01-19;955;Z;119;357;0
BER;CPT;2014-01-19;955;Z;119;212;0
BER;CPT;2014-01-19;955;Z;119;202;0
BER;CPT;2014-01-19;955;Z;119;1;0
BER;CPT;2014-01-19;630;B;99;202;0
BER;CPT;2014-01-19;630;B;99;3;8
BER;CPT;2014-01-19;630;B;99;2;9
BER;CPT;2014-01-19;630;E;49;330;0
BER;CPT;2014-01-19;630;E;49;202;0
BER;CPT;2014-01-19;630;E;49;28;4
BER;CPT;2014-01-19;630;E;49;22;5
BER;CPT;2014-01-19;630;E;49;17;6
BER;CPT;2014-01-19;630;E;49;14;9
BER;CPT;2014-01-19;630;E;49;13;10
BER;CPT;2014-01-19;630;I;89;356;0
BER;CPT;2014-01-19;630;I;89;332;0
BER;CPT;2014-01-19;630;I;89;330;0
BER;CPT;2014-01-19;630;I;89;8;1
BER;CPT;2014-01-19;630;I;89;6;8
BER;CPT;2014-01-19;630;I;89;3;10
BER;CPT;2014-01-19;630;I;89;1;8
BER;CPT;2014-01-19;630;K;109;202;0
BER;CPT;2014-01-19;630;K;109;2;2
BER;CPT;2014-01-19;630;K;109;1;1
BER;CPT;2014-01-19;630;L;69;356;0
BER;CPT;2014-01-19;630;L;69;332;0
BER;CPT;2014-01-19;630;L;69;330;0
BER;CPT;2014-01-19;630;L;69;202;0
BER;CPT;2014-01-19;630;L;69;8;11
BER;CPT;2014-01-19;630;L;69;6;14
BER;CPT;2014-01-19;630;L;69;1;13
BER;CPT;2014-01-19;630;M;169;202;0
BER;CPT;2014-01-19;630;N;129;202;0
BER;CPT;2014-01-19;630;N;129;1;0
BER;CPT;2014-01-19;630;R;189;212;0
BER;CPT;2014-01-19;630;R;189;202;0
BER;CPT;2014-01-19;630;V;59;357;0
BER;CPT;2014-01-19;630;J;149;357;0
BER;CPT;2014-01-19;630;B;99;357;0
BER;CPT;2014-01-19;630;E;49;357;0
BER;CPT;2014-01-19;630;I;89;357;0
BER;CPT;2014-01-19;630;K;109;357;0
BER;CPT;2014-01-19;630;L;69;357;0
BER;CPT;2014-01-19;630;M;169;357;0
BER;CPT;2014-01-19;630;N;129;357;0
BER;CPT;2014-01-19;630;R;189;357;0
BER;CPT;2014-01-19;955;V;59;107;3
BER;CPT;2014-01-19;955;V;59;39;0
BER;CPT;2014-01-19;955;V;59;31;5
BER;CPT;2014-01-19;955;V;59;9;10
BER;CPT;2014-01-19;630;L;69;9;10
BER;CPT;2014-01-19;630;E;49;37;4
BER;CPT;2014-01-19;630;E;49;15;10
BER;CPT;2014-01-19;630;E;49;7;9
BER;CPT;2014-01-19;630;L;69;7;13
BER;CPT;2014-01-19;630;L;69;10;7
BER;CPT;2014-01-19;630;V;59;356;0
BER;CPT;2014-01-19;630;V;59;332;0
BER;CPT;2014-01-19;630;V;59;330;0
BER;CPT;2014-01-19;630;V;59;212;0
BER;CPT;2014-01-19;630;V;59;202;0
BER;CPT;2014-01-19;630;V;59;34;4
BER;CPT;2014-01-19;630;V;59;29;7
BER;CPT;2014-01-19;630;V;59;28;8
BER;CPT;2014-01-19;630;V;59;14;10
BER;CPT;2014-01-19;630;V;59;13;11
BER;CPT;2014-01-19;630;T;79;357;0
BER;CPT;2014-01-19;630;T;79;356;0
BER;CPT;2014-01-19;630;T;79;332;0
BER;CPT;2014-01-19;630;T;79;330;0
BER;CPT;2014-01-19;630;T;79;212;0
BER;CPT;2014-01-19;630;T;79;202;0
BER;CPT;2014-01-19;630;T;79;99;1
BER;CPT;2014-01-19;630;T;79;9;2
BER;CPT;2014-01-19;630;T;79;8;8
BER;CPT;2014-01-19;630;T;79;7;7
BER;CPT;2014-01-19;630;T;79;6;8
BER;CPT;2014-01-19;630;Z;119;357;0
BER;CPT;2014-01-19;630;Z;119;212;0
BER;CPT;2014-01-19;630;Z;119;202;0
BER;CPT;2014-01-19;630;Z;119;1;0
BER;CPT;2014-01-19;815;B;99;357;0
BER;CPT;2014-01-19;815;B;99;202;0
BER;CPT;2014-01-19;815;B;99;2;2
BER;CPT;2014-01-19;815;E;49;357;0
BER;CPT;2014-01-19;815;N;129;357;0
BER;CPT;2014-01-19;630;V;59;35;2
BER;CPT;2014-01-19;630;V;59;30;6
BER;CPT;2014-01-19;815;B;99;1;1
BER;CPT;2014-01-19;815;N;129;202;0
BER;CPT;2014-01-19;815;N;129;1;0
BER;CPT;2014-01-19;815;E;49;212;0
BER;CPT;2014-01-19;815;E;49;202;0
BER;CPT;2014-01-19;815;E;49;191;0
BER;CPT;2014-01-19;815;E;49;37;1
BER;CPT;2014-01-19;815;E;49;36;2
BER;CPT;2014-01-19;815;E;49;30;3
BER;CPT;2014-01-19;815;E;49;28;3
BER;CPT;2014-01-19;815;E;49;16;4
BER;CPT;2014-01-19;815;E;49;15;5
BER;CPT;2014-01-19;815;E;49;14;5
BER;CPT;2014-01-19;815;I;89;357;0
BER;CPT;2014-01-19;815;I;89;356;0
BER;CPT;2014-01-19;815;I;89;332;0
BER;CPT;2014-01-19;815;I;89;212;0
BER;CPT;2014-01-19;815;I;89;3;3
BER;CPT;2014-01-19;815;I;89;2;9
BER;CPT;2014-01-19;815;I;89;1;9
BER;CPT;2014-01-19;815;J;149;357;0
BER;CPT;2014-01-19;815;J;149;202;0
BER;CPT;2014-01-19;815;J;149;1;3
BER;CPT;2014-01-19;815;K;109;357;0
BER;CPT;2014-01-19;815;K;109;202;0
BER;CPT;2014-01-19;815;K;109;1;0
BER;CPT;2014-01-19;815;L;69;357;0
BER;CPT;2014-01-19;815;L;69;356;0
BER;CPT;2014-01-19;815;L;69;332;0
BER;CPT;2014-01-19;815;L;69;212;0
BER;CPT;2014-01-19;815;L;69;202;0
BER;CPT;2014-01-19;815;L;69;8;8
BER;CPT;2014-01-19;815;L;69;7;16
BER;CPT;2014-01-19;815;L;69;1;14
BER;CPT;2014-01-19;815;M;169;357;0
BER;CPT;2014-01-19;815;M;169;202;0
BER;CPT;2014-01-19;815;R;189;357;0
BER;CPT;2014-01-19;815;R;189;212;0
BER;CPT;2014-01-19;815;R;189;202;0
BER;CPT;2014-01-19;815;T;79;357;0
BER;CPT;2014-01-19;815;T;79;356;0
BER;CPT;2014-01-19;815;T;79;332;0
BER;CPT;2014-01-19;815;T;79;212;0
BER;CPT;2014-01-19;815;T;79;202;0
BER;CPT;2014-01-19;815;T;79;7;2
BER;CPT;2014-01-19;815;T;79;6;9
BER;CPT;2014-01-19;815;T;79;3;16
BER;CPT;2014-01-19;815;V;59;357;0
BER;CPT;2014-01-19;815;V;59;356;0
BER;CPT;2014-01-19;815;V;59;332;0
BER;CPT;2014-01-19;815;V;59;202;0
BER;CPT;2014-01-19;815;V;59;140;1
BER;CPT;2014-01-19;815;V;59;28;2
BER;CPT;2014-01-19;815;V;59;10;6
BER;CPT;2014-01-19;815;V;59;9;7
BER;CPT;2014-01-19;815;V;59;8;11
BER;CPT;2014-01-19;815;V;59;7;10
BER;CPT;2014-01-19;815;V;59;1;9
BER;CPT;2014-01-19;815;Z;119;357;0
BER;CPT;2014-01-19;815;Z;119;202;0
BER;CPT;2014-01-19;815;Z;119;1;0
BER;CPT;2014-01-19;815;E;49;105;0
BER;CPT;2014-01-19;815;J;149;0;5
BER;CPT;2014-01-19;815;V;59;212;0
BER;CPT;2014-01-19;815;Z;119;212;0
BER;CPT;2014-01-19;1530;L;69;332;0
BER;CPT;2014-01-19;1530;L;69;212;0
BER;CPT;2014-01-19;1530;L;69;52;1
BER;CPT;2014-01-19;1530;L;69;48;2
BER;CPT;2014-01-19;1530;L;69;45;3
BER;CPT;2014-01-19;1530;L;69;38;4
BER;CPT;2014-01-19;1530;L;69;37;5
BER;CPT;2014-01-19;1530;L;69;36;6
BER;CPT;2014-01-19;1530;L;69;31;7
BER;CPT;2014-01-19;1530;L;69;29;10
BER;CPT;2014-01-19;1530;L;69;28;10
BER;CPT;2014-01-19;1530;L;69;15;12
BER;CPT;2014-01-19;1530;L;69;14;15
BER;CPT;2014-01-19;1530;L;69;12;14
BER;CPT;2014-01-19;1530;L;69;10;15
BER;CPT;2014-01-19;1530;L;69;2;14
BER;CPT;2014-01-19;1530;B;99;3;5
BER;CPT;2014-01-19;1530;B;99;2;11
BER;CPT;2014-01-19;1530;B;99;1;9
BER;CPT;2014-01-19;1530;B;99;0;8
BER;CPT;2014-01-19;1530;E;49;212;0
BER;CPT;2014-01-19;1530;E;49;191;0
BER;CPT;2014-01-19;1530;E;49;105;0
BER;CPT;2014-01-19;1530;E;49;70;1
BER;CPT;2014-01-19;1530;E;49;65;3
BER;CPT;2014-01-19;1530;E;49;64;5
BER;CPT;2014-01-19;1530;E;49;59;6
BER;CPT;2014-01-19;1530;E;49;2;5
BER;CPT;2014-01-19;1530;I;89;332;0
BER;CPT;2014-01-19;1530;I;89;212;0
BER;CPT;2014-01-19;1530;I;89;6;5
BER;CPT;2014-01-19;1530;I;89;3;10
BER;CPT;2014-01-19;1530;I;89;2;11
BER;CPT;2014-01-19;1530;I;89;1;10
BER;CPT;2014-01-19;1530;J;149;1;8
BER;CPT;2014-01-19;1530;J;149;0;12
BER;CPT;2014-01-19;1530;K;109;357;0
BER;CPT;2014-01-19;1530;L;69;357;0
BER;CPT;2014-01-19;1530;E;49;357;0
BER;CPT;2014-01-19;1530;I;89;357;0
BER;CPT;2014-01-19;1530;J;149;357;0
BER;CPT;2014-01-19;1530;L;69;356;0
BER;CPT;2014-01-19;1530;I;89;356;0
BER;CPT;2014-01-19;1530;L;69;202;0
BER;CPT;2014-01-19;1530;B;99;202;1
BER;CPT;2014-01-19;1530;E;49;202;0
BER;CPT;2014-01-19;1530;J;149;202;0
BER;CPT;2014-01-19;1530;B;99;357;0
BER;CPT;2014-01-19;1530;B;99;248;1
BER;CPT;2014-01-19;1530;I;89;5;6
BER;CPT;2014-01-19;1530;K;109;202;0
BER;CPT;2014-01-19;1530;K;109;6;2
BER;CPT;2014-01-19;1530;K;109;1;2
BER;CPT;2014-01-19;1530;M;169;357;0
BER;CPT;2014-01-19;1530;M;169;202;0
BER;CPT;2014-01-19;1530;N;129;357;0
BER;CPT;2014-01-19;1530;N;129;202;0
BER;CPT;2014-01-19;1530;N;129;1;0
BER;CPT;2014-01-19;1530;R;189;357;0
BER;CPT;2014-01-19;1530;R;189;212;0
BER;CPT;2014-01-19;1530;R;189;202;0
BER;CPT;2014-01-19;1530;T;79;357;0
BER;CPT;2014-01-19;1530;T;79;356;0
BER;CPT;2014-01-19;1530;T;79;332;0
BER;CPT;2014-01-19;1530;T;79;212;0
BER;CPT;2014-01-19;1530;T;79;202;0
BER;CPT;2014-01-19;1530;T;79;37;1
BER;CPT;2014-01-19;1530;T;79;10;2
BER;CPT;2014-01-19;1530;T;79;9;4
BER;CPT;2014-01-19;1530;T;79;8;10
BER;CPT;2014-01-19;1530;T;79;6;11
BER;CPT;2014-01-19;1530;V;59;357;0
BER;CPT;2014-01-19;1530;V;59;212;0
BER;CPT;2014-01-19;1530;V;59;202;0
BER;CPT;2014-01-19;1530;V;59;191;0
BER;CPT;2014-01-19;1530;V;59;105;0
BER;CPT;2014-01-19;1530;V;59;59;0
BER;CPT;2014-01-19;1530;V;59;28;1
BER;CPT;2014-01-19;1530;V;59;25;2
BER;CPT;2014-01-19;1530;V;59;23;3
BER;CPT;2014-01-19;1530;V;59;22;4
BER;CPT;2014-01-19;1530;V;59;20;7
BER;CPT;2014-01-19;1530;V;59;16;9
BER;CPT;2014-01-19;1530;V;59;15;10
BER;CPT;2014-01-19;1530;Z;119;357;0
BER;CPT;2014-01-19;1530;Z;119;212;0
BER;CPT;2014-01-19;1530;Z;119;202;0
BER;CPT;2014-01-19;1530;Z;119;7;1
BER;CPT;2014-01-19;1530;Z;119;1;0
BER;NRT;2014-01-18;950;K;104;338;1
BER;NRT;2014-01-18;950;K;104;77;1
BER;NRT;2014-01-18;950;B;94;8;1
BER;NRT;2014-01-18;950;B;94;7;7
BER;NRT;2014-01-18;950;B;94;4;13
BER;NRT;2014-01-18;950;B;94;3;14
BER;NRT;2014-01-18;950;E;44;114;0
BER;NRT;2014-01-18;950;E;44;68;2
BER;NRT;2014-01-18;950;E;44;58;2
BER;NRT;2014-01-18;950;I;84;33;1
BER;NRT;2014-01-18;950;I;84;16;4
BER;NRT;2014-01-18;950;I;84;14;7
BER;NRT;2014-01-18;950;I;84;12;11
BER;NRT;2014-01-18;950;I;84;8;20
BER;NRT;2014-01-18;950;I;84;7;21
BER;NRT;2014-01-18;950;J;144;-1;4
BER;NRT;2014-01-18;950;L;64;357;0
BER;NRT;2014-01-18;950;K;104;357;0
BER;NRT;2014-01-18;950;B;94;357;0
BER;NRT;2014-01-18;950;E;44;357;0
BER;NRT;2014-01-18;950;I;84;357;0
BER;NRT;2014-01-18;950;J;144;357;0
BER;NRT;2014-01-18;950;K;104;337;0
BER;NRT;2014-01-18;950;K;104;201;0
BER;NRT;2014-01-18;950;B;94;201;0
BER;NRT;2014-01-18;950;E;44;201;0
BER;NRT;2014-01-18;950;J;144;201;0
BER;NRT;2014-01-18;950;K;104;9;0
BER;NRT;2014-01-18;950;I;84;9;15
BER;NRT;2014-01-18;950;K;104;2;12
BER;NRT;2014-01-18;950;B;94;2;15
BER;NRT;2014-01-18;950;K;104;1;10
BER;NRT;2014-01-18;950;B;94;1;14
BER;NRT;2014-01-18;950;J;144;1;7
BER;NRT;2014-01-18;950;K;104;0;3
BER;NRT;2014-01-18;950;B;94;0;13
BER;NRT;2014-01-18;950;I;84;0;20
BER;NRT;2014-01-18;950;J;144;0;5
BER;NRT;2014-01-18;950;B;94;6;11
BER;NRT;2014-01-18;950;B;94;5;12
BER;NRT;2014-01-18;950;E;44;356;0
BER;NRT;2014-01-18;950;I;84;15;6
BER;NRT;2014-01-18;950;I;84;13;10
BER;NRT;2014-01-18;950;I;84;2;22
BER;NRT;2014-01-18;950;L;64;201;0
BER;NRT;2014-01-18;950;L;64;166;1
BER;NRT;2014-01-18;950;L;64;51;2
BER;NRT;2014-01-18;950;L;64;36;3
BER;NRT;2014-01-18;950;L;64;34;4
BER;NRT;2014-01-18;950;L;64;31;5
BER;NRT;2014-01-18;950;L;64;29;6
BER;NRT;2014-01-18;950;L;64;28;8
BER;NRT;2014-01-18;950;L;64;24;12
BER;NRT;2014-01-18;950;L;64;21;13
BER;NRT;2014-01-18;950;L;64;18;14
BER;NRT;2014-01-18;950;L;64;16;17
BER;NRT;2014-01-18;950;L;64;9;16
BER;NRT;2014-01-18;950;L;64;8;15
BER;NRT;2014-01-18;950;L;64;2;14
BER;NRT;2014-01-18;950;M;164;357;0
BER;NRT;2014-01-18;950;M;164;201;0
BER;NRT;2014-01-18;950;M;164;0;0
BER;NRT;2014-01-18;950;N;124;357;0
BER;NRT;2014-01-18;950;N;124;201;0
BER;NRT;2014-01-18;950;N;124;1;0
BER;NRT;2014-01-18;950;R;184;357;0
BER;NRT;2014-01-18;950;R;184;201;0
BER;NRT;2014-01-18;950;R;184;0;0
BER;NRT;2014-01-18;950;T;74;357;0
BER;NRT;2014-01-18;950;T;74;201;0
BER;NRT;2014-01-18;950;T;74;34;4
BER;NRT;2014-01-18;950;T;74;16;4
BER;NRT;2014-01-18;950;V;54;357;0
BER;NRT;2014-01-18;950;V;54;356;0
BER;NRT;2014-01-18;950;V;54;201;0
BER;NRT;2014-01-18;950;V;54;114;0
BER;NRT;2014-01-18;950;V;54;58;0
BER;NRT;2014-01-18;950;Z;114;357;0
BER;NRT;2014-01-18;950;Z;114;201;0
BER;NRT;2014-01-18;950;Z;114;14;1
BER;NRT;2014-01-18;950;Z;114;1;1
BER;NRT;2014-01-18;630;I;84;357;0
BER;NRT;2014-01-18;950;L;64;27;11
BER;NRT;2014-01-18;950;R;184;211;0
BER;NRT;2014-01-18;950;T;74;211;0
BER;NRT;2014-01-18;950;V;54;211;0
BER;NRT;2014-01-18;950;Z;114;211;0
BER;NRT;2014-01-18;630;I;84;336;2
BER;NRT;2014-01-18;630;I;84;14;1
BER;NRT;2014-01-18;630;I;84;9;3
BER;NRT;2014-01-18;630;I;84;8;9
BER;NRT;2014-01-18;630;I;84;7;10
BER;NRT;2014-01-18;630;I;84;1;9
BER;NRT;2014-01-18;630;B;94;357;0
BER;NRT;2014-01-18;630;B;94;201;0
BER;NRT;2014-01-18;630;B;94;7;7
